userId,movieId,rating,title
19,13,3.0,Balto (1995)
19,15,2.0,Cutthroat Island (1995)
19,19,2.0,Ace Ventura: When Nature Calls (1995)
19,32,4.0,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
19,34,4.0,Babe (1995)
19,44,3.0,Mortal Kombat (1995)
19,47,3.0,Seven (a.k.a. Se7en) (1995)
19,48,1.0,Pocahontas (1995)
19,54,2.0,"Big Green, The (1995)"
19,64,2.0,Two if by Sea (1996)
19,65,2.0,Bio-Dome (1996)
19,70,2.0,From Dusk Till Dawn (1996)
19,87,2.0,Dunston Checks In (1996)
19,92,2.0,Mary Reilly (1996)
19,102,1.0,Mr. Wrong (1996)
19,104,2.0,Happy Gilmore (1996)
19,107,2.0,Muppet Treasure Island (1996)
19,118,3.0,If Lucy Fell (1996)
19,135,3.0,Down Periscope (1996)
19,141,1.0,"Birdcage, The (1996)"
19,153,2.0,Batman Forever (1995)
19,158,3.0,Casper (1995)
19,161,2.0,Crimson Tide (1995)
19,165,3.0,Die Hard: With a Vengeance (1995)
19,170,3.0,Hackers (1995)
19,173,1.0,Judge Dredd (1995)
19,185,2.0,"Net, The (1995)"
19,186,2.0,Nine Months (1995)
19,196,2.0,Species (1995)
19,208,2.0,Waterworld (1995)
19,216,2.0,Billy Madison (1995)
19,223,3.0,Clerks (1994)
19,231,2.0,Dumb & Dumber (Dumb and Dumber) (1994)
19,235,4.0,Ed Wood (1994)
19,252,3.0,I.Q. (1994)
19,253,3.0,Interview with the Vampire: The Vampire Chronicles (1994)
19,256,1.0,Junior (1994)
19,258,3.0,"Kid in King Arthur's Court, A (1995)"
19,260,4.0,Star Wars: Episode IV - A New Hope (1977)
19,273,1.0,Mary Shelley's Frankenstein (Frankenstein) (1994)
19,289,2.0,Only You (1994)
19,291,2.0,Poison Ivy II (1996)
19,293,4.0,Léon: The Professional (a.k.a. The Professional) (Léon) (1994)
19,295,3.0,"Pyromaniac's Love Story, A (1995)"
19,316,2.0,Stargate (1994)
19,319,1.0,Shallow Grave (1994)
19,325,2.0,National Lampoon's Senior Trip (1995)
19,328,2.0,Tales from the Crypt Presents: Demon Knight (1995)
19,329,2.0,Star Trek: Generations (1994)
19,330,3.0,Tales from the Hood (1995)
19,332,2.0,Village of the Damned (1995)
19,333,2.0,Tommy Boy (1995)
19,338,2.0,Virtuosity (1995)
19,339,3.0,While You Were Sleeping (1995)
19,344,2.0,Ace Ventura: Pet Detective (1994)
19,348,2.0,Bullets Over Broadway (1994)
19,350,2.0,"Client, The (1994)"
19,351,2.0,"Corrina, Corrina (1994)"
19,353,5.0,"Crow, The (1994)"
19,356,2.0,Forrest Gump (1994)
19,357,4.0,Four Weddings and a Funeral (1994)
19,362,2.0,"Jungle Book, The (1994)"
19,364,3.0,"Lion King, The (1994)"
19,366,2.0,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)"
19,367,4.0,"Mask, The (1994)"
19,368,3.0,Maverick (1994)
19,370,3.0,Naked Gun 33 1/3: The Final Insult (1994)
19,372,1.0,Reality Bites (1994)
19,374,2.0,Richie Rich (1994)
19,377,4.0,Speed (1994)
19,378,3.0,Speechless (1994)
19,379,2.0,Timecop (1994)
19,380,3.0,True Lies (1994)
19,407,3.0,In the Mouth of Madness (1995)
19,410,2.0,Addams Family Values (1993)
19,414,2.0,"Air Up There, The (1994)"
19,420,2.0,Beverly Hills Cop III (1994)
19,422,3.0,Blink (1994)
19,423,3.0,Blown Away (1994)
19,427,3.0,Boxing Helena (1993)
19,432,3.0,City Slickers II: The Legend of Curly's Gold (1994)
19,434,3.0,Cliffhanger (1993)
19,435,2.0,Coneheads (1993)
19,440,3.0,Dave (1993)
19,442,3.0,Demolition Man (1993)
19,445,2.0,Fatal Instinct (1993)
19,450,2.0,With Honors (1994)
19,455,2.0,Free Willy (1993)
19,457,4.0,"Fugitive, The (1993)"
19,466,3.0,Hot Shots! Part Deux (1993)
19,468,3.0,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)"
19,472,2.0,I'll Do Anything (1994)
19,474,3.0,In the Line of Fire (1993)
19,480,2.0,Jurassic Park (1993)
19,485,2.0,Last Action Hero (1993)
19,486,2.0,Life with Mikey (1993)
19,490,2.0,Malice (1993)
19,494,2.0,Executive Decision (1996)
19,497,3.0,Much Ado About Nothing (1993)
19,500,2.0,Mrs. Doubtfire (1993)
19,512,2.0,"Puppet Masters, The (1994)"
19,513,3.0,Radioland Murders (1994)
19,520,2.0,Robin Hood: Men in Tights (1993)
19,537,1.0,Sirens (1994)
19,539,3.0,Sleepless in Seattle (1993)
19,540,1.0,Sliver (1993)
19,541,4.0,Blade Runner (1982)
19,542,2.0,Son in Law (1993)
19,543,3.0,So I Married an Axe Murderer (1993)
19,546,2.0,Super Mario Bros. (1993)
19,551,5.0,"Nightmare Before Christmas, The (1993)"
19,558,2.0,"Pagemaster, The (1994)"
19,575,2.0,"Little Rascals, The (1994)"
19,586,3.0,Home Alone (1990)
19,587,3.0,Ghost (1990)
19,588,3.0,Aladdin (1992)
19,589,5.0,Terminator 2: Judgment Day (1991)
19,592,5.0,Batman (1989)
19,597,3.0,Pretty Woman (1990)
19,606,2.0,Candyman: Farewell to the Flesh (1995)
19,610,3.0,Heavy Metal (1981)
19,611,2.0,Hellraiser: Bloodline (1996)
19,627,2.0,"Last Supper, The (1995)"
19,637,2.0,Sgt. Bilko (1996)
19,640,1.0,Diabolique (1996)
19,648,3.0,Mission: Impossible (1996)
19,653,2.0,Dragonheart (1996)
19,661,3.0,James and the Giant Peach (1996)
19,671,2.0,Mystery Science Theater 3000: The Movie (1996)
19,673,1.0,Space Jam (1996)
19,674,4.0,Barbarella (1968)
19,708,3.0,"Truth About Cats & Dogs, The (1996)"
19,709,2.0,Oliver & Company (1988)
19,711,3.0,Flipper (1996)
19,719,2.0,Multiplicity (1996)
19,720,4.0,Wallace & Gromit: The Best of Aardman Animation (1996)
19,724,4.0,"Craft, The (1996)"
19,733,3.0,"Rock, The (1996)"
19,736,2.0,Twister (1996)
19,742,3.0,Thinner (1996)
19,743,2.0,Spy Hard (1996)
19,745,4.0,Wallace & Gromit: A Close Shave (1995)
19,761,3.0,"Phantom, The (1996)"
19,762,1.0,Striptease (1996)
19,783,4.0,"Hunchback of Notre Dame, The (1996)"
19,785,2.0,Kingpin (1996)
19,788,2.0,"Nutty Professor, The (1996)"
19,798,2.0,Daylight (1996)
19,799,3.0,"Frighteners, The (1996)"
19,810,1.0,Kazaam (1996)
19,818,4.0,"Very Brady Sequel, A (1996)"
19,829,2.0,Joe's Apartment (1996)
19,830,2.0,"First Wives Club, The (1996)"
19,832,2.0,Ransom (1996)
19,837,4.0,Matilda (1996)
19,839,1.0,"Crow: City of Angels, The (1996)"
19,842,2.0,Tales from the Crypt Presents: Bordello of Blood (1996)
19,849,2.0,Escape from L.A. (1996)
19,852,4.0,Tin Cup (1996)
19,866,2.0,Bound (1996)
19,879,1.0,"Relic, The (1997)"
19,880,2.0,"Island of Dr. Moreau, The (1996)"
19,881,1.0,First Kid (1996)
19,903,5.0,Vertigo (1958)
19,904,5.0,Rear Window (1954)
19,906,3.0,Gaslight (1944)
19,910,4.0,Some Like It Hot (1959)
19,911,3.0,Charade (1963)
19,913,5.0,"Maltese Falcon, The (1941)"
19,915,2.0,Sabrina (1954)
19,921,3.0,My Favorite Year (1982)
19,924,3.0,2001: A Space Odyssey (1968)
19,930,3.0,Notorious (1946)
19,931,4.0,Spellbound (1945)
19,933,4.0,To Catch a Thief (1955)
19,965,2.0,"39 Steps, The (1935)"
19,984,2.0,"Pompatus of Love, The (1996)"
19,986,3.0,Fly Away Home (1996)
19,1016,3.0,"Shaggy Dog, The (1959)"
19,1020,3.0,Cool Runnings (1993)
19,1021,2.0,Angels in the Outfield (1994)
19,1028,2.0,Mary Poppins (1964)
19,1031,2.0,Bedknobs and Broomsticks (1971)
19,1032,1.0,Alice in Wonderland (1951)
19,1037,1.0,"Lawnmower Man, The (1992)"
19,1047,3.0,"Long Kiss Goodnight, The (1996)"
19,1049,2.0,"Ghost and the Darkness, The (1996)"
19,1057,3.0,Everyone Says I Love You (1996)
19,1064,2.0,Aladdin and the King of Thieves (1996)
19,1073,4.0,Willy Wonka & the Chocolate Factory (1971)
19,1077,3.0,Sleeper (1973)
19,1079,4.0,"Fish Called Wanda, A (1988)"
19,1081,2.0,Victor/Victoria (1982)
19,1086,4.0,Dial M for Murder (1954)
19,1089,3.0,Reservoir Dogs (1992)
19,1092,2.0,Basic Instinct (1992)
19,1097,5.0,E.T. the Extra-Terrestrial (1982)
19,1127,3.0,"Abyss, The (1989)"
19,1129,3.0,Escape from New York (1981)
19,1136,3.0,Monty Python and the Holy Grail (1975)
19,1148,4.0,Wallace & Gromit: The Wrong Trousers (1993)
19,1179,2.0,"Grifters, The (1990)"
19,1193,4.0,One Flew Over the Cuckoo's Nest (1975)
19,1196,4.0,Star Wars: Episode V - The Empire Strikes Back (1980)
19,1197,5.0,"Princess Bride, The (1987)"
19,1198,5.0,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)
19,1200,3.0,Aliens (1986)
19,1210,3.0,Star Wars: Episode VI - Return of the Jedi (1983)
19,1214,4.0,Alien (1979)
19,1215,3.0,Army of Darkness (1993)
19,1219,4.0,Psycho (1960)
19,1234,4.0,"Sting, The (1973)"
19,1238,3.0,Local Hero (1983)
19,1240,4.0,"Terminator, The (1984)"
19,1256,4.0,Duck Soup (1933)
19,1257,3.0,Better Off Dead... (1985)
19,1258,2.0,"Shining, The (1980)"
19,1259,3.0,Stand by Me (1986)
19,1265,4.0,Groundhog Day (1993)
19,1267,3.0,"Manchurian Candidate, The (1962)"
19,1269,4.0,Arsenic and Old Lace (1944)
19,1270,4.0,Back to the Future (1985)
19,1278,4.0,Young Frankenstein (1974)
19,1285,5.0,Heathers (1989)
19,1291,5.0,Indiana Jones and the Last Crusade (1989)
19,1297,4.0,Real Genius (1985)
19,1307,3.0,When Harry Met Sally... (1989)
19,1322,2.0,Amityville 1992: It's About Time (1992)
19,1324,2.0,Amityville: Dollhouse (1996)
19,1330,2.0,April Fool's Day (1986)
19,1333,3.0,"Birds, The (1963)"
19,1339,2.0,Dracula (Bram Stoker's Dracula) (1992)
19,1342,2.0,Candyman (1992)
19,1345,3.0,Carrie (1976)
19,1346,2.0,Cat People (1982)
19,1347,2.0,"Nightmare on Elm Street, A (1984)"
19,1355,2.0,Nightwatch (1997)
19,1356,3.0,Star Trek: First Contact (1996)
19,1359,3.0,Jingle All the Way (1996)
19,1367,1.0,101 Dalmatians (1996)
19,1371,3.0,Star Trek: The Motion Picture (1979)
19,1372,5.0,Star Trek VI: The Undiscovered Country (1991)
19,1373,1.0,Star Trek V: The Final Frontier (1989)
19,1374,5.0,Star Trek II: The Wrath of Khan (1982)
19,1375,3.0,Star Trek III: The Search for Spock (1984)
19,1376,4.0,Star Trek IV: The Voyage Home (1986)
19,1377,3.0,Batman Returns (1992)
19,1378,3.0,Young Guns (1988)
19,1379,2.0,Young Guns II (1990)
19,1380,3.0,Grease (1978)
19,1391,3.0,Mars Attacks! (1996)
19,1394,3.0,Raising Arizona (1987)
19,1396,3.0,Sneakers (1992)
19,1405,2.0,Beavis and Butt-Head Do America (1996)
19,1407,3.0,Scream (1996)
19,1409,3.0,Michael (1996)
19,1427,1.0,Turbulence (1997)
19,1441,3.0,Benny & Joon (1993)
19,1456,2.0,"Pest, The (1997)"
19,1457,3.0,Fools Rush In (1997)
19,1461,3.0,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997)
19,1474,2.0,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997)
19,1479,3.0,"Saint, The (1997)"
19,1485,3.0,Liar Liar (1997)
19,1489,2.0,Cats Don't Dance (1997)
19,1499,1.0,Anaconda (1997)
19,1500,2.0,Grosse Pointe Blank (1997)
19,1517,3.0,Austin Powers: International Man of Mystery (1997)
19,1527,5.0,"Fifth Element, The (1997)"
19,1542,2.0,Brassed Off (1996)
19,1544,1.0,"Lost World: Jurassic Park, The (1997)"
19,1550,2.0,Trial and Error (1997)
19,1551,2.0,Buddy (1997)
19,1552,3.0,Con Air (1997)
19,1556,1.0,Speed 2: Cruise Control (1997)
19,1562,1.0,Batman & Robin (1997)
19,1566,4.0,Hercules (1997)
19,1569,3.0,My Best Friend's Wedding (1997)
19,1573,4.0,Face/Off (1997)
19,1580,2.0,Men in Black (a.k.a. MIB) (1997)
19,1583,3.0,"Simple Wish, A (1997)"
19,1584,3.0,Contact (1997)
19,1588,2.0,George of the Jungle (1997)
19,1590,1.0,Event Horizon (1997)
19,1591,2.0,Spawn (1997)
19,1593,2.0,Picture Perfect (1997)
19,1597,2.0,Conspiracy Theory (1997)
19,1603,2.0,Mimic (1997)
19,1610,3.0,"Hunt for Red October, The (1990)"
19,1614,2.0,In & Out (1997)
19,1617,4.0,L.A. Confidential (1997)
19,1625,4.0,"Game, The (1997)"
19,1644,2.0,I Know What You Did Last Summer (1997)
19,1645,2.0,The Devil's Advocate (1997)
19,1648,2.0,"House of Yes, The (1997)"
19,1653,4.0,Gattaca (1997)
19,1658,5.0,"Life Less Ordinary, A (1997)"
19,1663,3.0,Stripes (1981)
19,1665,1.0,Bean (1997)
19,1676,2.0,Starship Troopers (1997)
19,1679,2.0,Chairman of the Board (1998)
19,1681,3.0,Mortal Kombat: Annihilation (1997)
19,1688,3.0,Anastasia (1997)
19,1689,2.0,"Man Who Knew Too Little, The (1997)"
19,1690,1.0,Alien: Resurrection (1997)
19,1702,3.0,Flubber (1997)
19,1717,3.0,Scream 2 (1997)
19,1718,2.0,Stranger in the House (1997)
19,1722,3.0,Tomorrow Never Dies (1997)
19,1732,3.0,"Big Lebowski, The (1998)"
19,1747,2.0,Wag the Dog (1997)
19,1748,3.0,Dark City (1998)
19,1754,2.0,Fallen (1998)
19,1777,3.0,"Wedding Singer, The (1998)"
19,1779,2.0,Sphere (1998)
19,1783,1.0,Palmetto (1998)
19,1784,2.0,As Good as It Gets (1997)
19,1798,1.0,Hush (1998)
19,1805,3.0,Wild Things (1998)
19,1806,2.0,Paulie (1998)
19,1812,3.0,Wide Awake (1998)
19,1816,1.0,Two Girls and a Guy (1997)
19,1831,2.0,Lost in Space (1998)
19,1834,3.0,"Spanish Prisoner, The (1997)"
19,1845,3.0,Zero Effect (1998)
19,1848,2.0,"Borrowers, The (1997)"
19,1855,2.0,Krippendorf's Tribe (1998)
19,1862,1.0,Species II (1998)
19,1881,1.0,Quest for Camelot (1998)
19,1882,2.0,Godzilla (1998)
19,1885,2.0,"Opposite of Sex, The (1998)"
19,1888,2.0,Hope Floats (1998)
19,1891,2.0,"Ugly, The (1997)"
19,1892,2.0,"Perfect Murder, A (1998)"
19,1894,2.0,Six Days Seven Nights (1998)
19,1895,2.0,Can't Hardly Wait (1998)
19,1906,2.0,Mr. Jealousy (1997)
19,1907,3.0,Mulan (1998)
19,1909,3.0,"X-Files: Fight the Future, The (1998)"
19,1911,2.0,Dr. Dolittle (1998)
19,1917,2.0,Armageddon (1998)
19,1918,3.0,Lethal Weapon 4 (1998)
19,1919,2.0,Madeline (1998)
19,1920,3.0,Small Soldiers (1998)
19,1921,3.0,Pi (1998)
19,1923,4.0,There's Something About Mary (1998)
19,1924,2.0,Plan 9 from Outer Space (1959)
19,1963,3.0,Take the Money and Run (1969)
19,1967,5.0,Labyrinth (1986)
19,1968,2.0,"Breakfast Club, The (1985)"
19,1970,3.0,"Nightmare on Elm Street 3: Dream Warriors, A (1987)"
19,1971,3.0,"Nightmare on Elm Street 4: The Dream Master, A (1988)"
19,1972,1.0,"Nightmare on Elm Street 5: The Dream Child, A (1989)"
19,1973,2.0,"Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A) (1991)"
19,1991,2.0,Child's Play (1988)
19,1994,3.0,Poltergeist (1982)
19,2000,3.0,Lethal Weapon (1987)
19,2001,2.0,Lethal Weapon 2 (1989)
19,2002,3.0,Lethal Weapon 3 (1992)
19,2003,3.0,Gremlins (1984)
19,2004,3.0,Gremlins 2: The New Batch (1990)
19,2005,4.0,"Goonies, The (1985)"
19,2011,2.0,Back to the Future Part II (1989)
19,2012,3.0,Back to the Future Part III (1990)
19,2014,2.0,Freaky Friday (1977)
19,2015,3.0,"Absent-Minded Professor, The (1961)"
19,2016,3.0,"Apple Dumpling Gang Rides Again, The (1979)"
19,2026,2.0,Disturbing Behavior (1998)
19,2027,1.0,Jane Austen's Mafia! (1998)
19,2033,3.0,"Black Cauldron, The (1985)"
19,2034,2.0,"Black Hole, The (1979)"
19,2036,2.0,Blank Check (1994)
19,2037,4.0,Candleshoe (1977)
19,2040,2.0,"Computer Wore Tennis Shoes, The (1969)"
19,2041,4.0,Condorman (1981)
19,2044,3.0,"Devil and Max Devlin, The (1981)"
19,2046,2.0,Flight of the Navigator (1986)
19,2048,3.0,"Great Mouse Detective, The (1986)"
19,2052,2.0,Hocus Pocus (1993)
19,2053,2.0,"Honey, I Blew Up the Kid (1992)"
19,2054,3.0,"Honey, I Shrunk the Kids (1989)"
19,2060,3.0,BASEketball (1998)
19,2065,2.0,"Purple Rose of Cairo, The (1985)"
19,2072,2.0,"'burbs, The (1989)"
19,2078,2.0,"Jungle Book, The (1967)"
19,2081,4.0,"Little Mermaid, The (1989)"
19,2082,3.0,"Mighty Ducks, The (1992)"
19,2088,3.0,Popeye (1980)
19,2092,2.0,"Return of Jafar, The (1994)"
19,2094,4.0,"Rocketeer, The (1991)"
19,2097,3.0,Something Wicked This Way Comes (1983)
19,2100,3.0,Splash (1984)
19,2105,3.0,Tron (1982)
19,2108,3.0,L.A. Story (1991)
19,2110,3.0,Dead Men Don't Wear Plaid (1982)
19,2111,3.0,"Man with Two Brains, The (1983)"
19,2115,3.0,Indiana Jones and the Temple of Doom (1984)
19,2118,2.0,"Dead Zone, The (1983)"
19,2123,3.0,All Dogs Go to Heaven (1989)
19,2133,3.0,Adventures in Babysitting (1987)
19,2134,2.0,Weird Science (1985)
19,2137,4.0,Charlotte's Web (1973)
19,2139,3.0,"Secret of NIMH, The (1982)"
19,2140,4.0,"Dark Crystal, The (1982)"
19,2143,3.0,Legend (1985)
19,2144,3.0,Sixteen Candles (1984)
19,2145,2.0,Pretty in Pink (1986)
19,2148,2.0,House (1986)
19,2150,3.0,"Gods Must Be Crazy, The (1980)"
19,2153,3.0,"Avengers, The (1998)"
19,2167,3.0,Blade (1998)
19,2169,2.0,Dead Man on Campus (1998)
19,2171,2.0,Next Stop Wonderland (1998)
19,2174,4.0,Beetlejuice (1988)
19,2184,3.0,"Trouble with Harry, The (1955)"
19,2186,4.0,Strangers on a Train (1951)
19,2193,3.0,Willow (1988)
19,2203,3.0,Shadow of a Doubt (1943)
19,2206,3.0,Suspicion (1941)
19,2227,3.0,"Lodger: A Story of the London Fog, The (1927)"
19,2232,3.0,Cube (1997)
19,2243,2.0,Broadcast News (1987)
19,2244,2.0,"Allnighter, The (1987)"
19,2245,3.0,Working Girl (1988)
19,2248,3.0,Say Anything... (1989)
19,2249,3.0,My Blue Heaven (1990)
19,2253,4.0,Toys (1992)
19,2255,2.0,Young Doctors in Love (1982)
19,2261,2.0,One Crazy Summer (1986)
19,2263,2.0,"Seventh Sign, The (1988)"
19,2266,3.0,"Butcher's Wife, The (1991)"
19,2267,2.0,Mortal Thoughts (1991)
19,2279,2.0,Urban Legend (1998)
19,2287,3.0,Them! (1954)
19,2294,3.0,Antz (1998)
19,2302,3.0,My Cousin Vinny (1992)
19,2315,2.0,Bride of Chucky (Child's Play 4) (1998)
19,2320,3.0,Apt Pupil (1998)
19,2321,3.0,Pleasantville (1998)
19,2328,2.0,Vampires (1998)
19,2335,3.0,"Waterboy, The (1998)"
19,2338,1.0,I Still Know What You Did Last Summer (1998)
19,2354,2.0,"Rugrats Movie, The (1998)"
19,2355,3.0,"Bug's Life, A (1998)"
19,2359,4.0,Waking Ned Devine (a.k.a. Waking Ned) (1998)
19,2369,2.0,Desperately Seeking Susan (1985)
19,2371,4.0,Fletch (1985)
19,2372,1.0,Fletch Lives (1989)
19,2374,2.0,Gung Ho (1986)
19,2375,2.0,"Money Pit, The (1986)"
19,2387,3.0,Very Bad Things (1998)
19,2393,3.0,Star Trek: Insurrection (1998)
19,2394,3.0,"Prince of Egypt, The (1998)"
19,2396,4.0,Shakespeare in Love (1998)
19,2406,3.0,Romancing the Stone (1984)
19,2407,2.0,Cocoon (1985)
19,2413,3.0,Clue (1985)
19,2414,3.0,Young Sherlock Holmes (1985)
19,2416,3.0,Back to School (1986)
19,2418,2.0,Nothing in Common (1986)
19,2423,4.0,Christmas Vacation (National Lampoon's Christmas Vacation) (1989)
19,2424,2.0,You've Got Mail (1998)
19,2428,3.0,"Faculty, The (1998)"
19,2446,2.0,In Dreams (1999)
19,2450,2.0,Howard the Duck (1986)
19,2453,3.0,"Boy Who Could Fly, The (1986)"
19,2455,2.0,"Fly, The (1986)"
19,2458,2.0,Armed and Dangerous (1986)
19,2463,2.0,Ruthless People (1986)
19,2465,1.0,Deadly Friend (1986)
19,2467,3.0,"Name of the Rose, The (Name der Rose, Der) (1986)"
19,2468,2.0,Jumpin' Jack Flash (1986)
19,2470,3.0,Crocodile Dundee (1986)
19,2478,2.0,¡Three Amigos! (1986)
19,2485,3.0,She's All That (1999)
19,2490,3.0,Payback (1999)
19,2491,4.0,Simply Irresistible (1999)
19,2496,3.0,Blast from the Past (1999)
19,2502,2.0,Office Space (1999)
19,2513,1.0,Pet Sematary (1989)
19,2518,2.0,Night Shift (1982)
19,2528,2.0,Logan's Run (1976)
19,2539,2.0,Analyze This (1999)
19,2548,2.0,"Rage: Carrie 2, The (1999)"
19,2550,3.0,"Haunting, The (1963)"
19,2555,1.0,Baby Geniuses (1999)
19,2558,2.0,Forces of Nature (1999)
19,2571,4.0,"Matrix, The (1999)"
19,2572,3.0,10 Things I Hate About You (1999)
19,2581,3.0,Never Been Kissed (1999)
19,2605,2.0,Entrapment (1999)
19,2606,4.0,Idle Hands (1999)
19,2614,1.0,Chopping Mall (a.k.a. Killbots) (1986)
19,2617,3.0,"Mummy, The (1999)"
19,2622,3.0,William Shakespeare's A Midsummer Night's Dream (1999)
19,2628,3.0,Star Wars: Episode I - The Phantom Menace (1999)
19,2640,3.0,Superman (1978)
19,2641,3.0,Superman II (1980)
19,2642,1.0,Superman III (1983)
19,2643,1.0,Superman IV: The Quest for Peace (1987)
19,2657,3.0,"Rocky Horror Picture Show, The (1975)"
19,2668,2.0,Swamp Thing (1982)
19,2672,3.0,"Thirteenth Floor, The (1999)"
19,2683,3.0,Austin Powers: The Spy Who Shagged Me (1999)
19,2687,2.0,Tarzan (1999)
19,2694,2.0,Big Daddy (1999)
19,2699,3.0,Arachnophobia (1990)
19,2700,4.0,"South Park: Bigger, Longer and Uncut (1999)"
19,2701,1.0,Wild Wild West (1999)
19,2706,3.0,American Pie (1999)
19,2709,2.0,Muppets From Space (1999)
19,2710,2.0,"Blair Witch Project, The (1999)"
19,2716,4.0,Ghostbusters (a.k.a. Ghost Busters) (1984)
19,2717,1.0,Ghostbusters II (1989)
19,2719,2.0,"Haunting, The (1999)"
19,2720,1.0,Inspector Gadget (1999)
19,2722,2.0,Deep Blue Sea (1999)
19,2723,5.0,Mystery Men (1999)
19,2733,2.0,Vibes (1988)
19,2746,3.0,Little Shop of Horrors (1986)
19,2754,1.0,Deadtime Stories (1987)
19,2762,4.0,"Sixth Sense, The (1999)"
19,2763,4.0,"Thomas Crown Affair, The (1999)"
19,2788,2.0,Monty Python's And Now for Something Completely Different (1971)
19,2791,2.0,Airplane! (1980)
19,2793,2.0,"American Werewolf in Paris, An (1997)"
19,2797,3.0,Big (1988)
19,2802,3.0,Tequila Sunrise (1988)
19,2804,3.0,"Christmas Story, A (1983)"
19,2806,2.0,Teaching Mrs. Tingle (1999)
19,2808,2.0,Universal Soldier (1992)
19,2822,2.0,Medicine Man (1992)
19,2836,3.0,Outside Providence (1999)
19,2840,2.0,Stigmata (1999)
19,2857,3.0,Yellow Submarine (1968)
19,2858,4.0,American Beauty (1999)
19,2860,2.0,Blue Streak (1999)
19,2867,3.0,Fright Night (1985)
19,2870,3.0,Barefoot in the Park (1967)
19,2883,3.0,Mumford (1999)
19,2888,3.0,Drive Me Crazy (1999)
19,2898,2.0,"Dark Half, The (1993)"
19,2900,2.0,Monkey Shines (1988)
19,2901,1.0,Phantasm (1979)
19,2915,2.0,Risky Business (1983)
19,2916,3.0,Total Recall (1990)
19,2918,5.0,Ferris Bueller's Day Off (1986)
19,2936,4.0,Sullivan's Travels (1941)
19,2953,3.0,Home Alone 2: Lost in New York (1992)
19,2959,5.0,Fight Club (1999)
19,2968,5.0,Time Bandits (1981)
19,2985,3.0,RoboCop (1987)
19,2987,5.0,Who Framed Roger Rabbit? (1988)
19,2995,2.0,House on Haunted Hill (1999)
19,2997,4.0,Being John Malkovich (1999)
19,3005,2.0,"Bone Collector, The (1999)"
19,3016,3.0,Creepshow (1982)
19,3017,2.0,Creepshow 2 (1987)
19,3031,2.0,Repossessed (1990)
19,3032,3.0,"Omega Man, The (1971)"
19,3033,2.0,Spaceballs (1987)
19,3034,3.0,Robin Hood (1973)
19,3035,4.0,Mister Roberts (1955)
19,3039,3.0,Trading Places (1983)
19,3040,3.0,Meatballs (1979)
19,3044,3.0,Dead Again (1991)
19,3048,2.0,Under the Rainbow (1981)
19,3052,3.0,Dogma (1999)
19,3056,4.0,Oxygen (1999)
19,3063,2.0,Poison Ivy (1992)
19,3064,2.0,Poison Ivy: New Seduction (1997)
19,3070,5.0,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)"
19,3072,2.0,Moonstruck (1987)
19,3081,3.0,Sleepy Hollow (1999)
19,3082,2.0,"World Is Not Enough, The (1999)"
19,3087,3.0,Scrooged (1988)
19,3101,1.0,Fatal Attraction (1987)
19,3104,2.0,Midnight Run (1988)
19,3108,4.0,"Fisher King, The (1991)"
19,3113,2.0,End of Days (1999)
19,3114,2.0,Toy Story 2 (1999)
19,3146,1.0,Deuce Bigalow: Male Gigolo (1999)
19,3156,1.0,Bicentennial Man (1999)
19,3175,4.0,Galaxy Quest (1999)
19,3176,1.0,"Talented Mr. Ripley, The (1999)"
19,3190,1.0,Supernova (2000)
19,3203,2.0,Dead Calm (1989)
19,3213,4.0,Batman: Mask of the Phantasm (1993)
19,3219,2.0,Pacific Heights (1990)
19,3225,3.0,Down to You (2000)
19,3238,1.0,Eye of the Beholder (1999)
19,3243,3.0,Encino Man (1992)
19,3247,3.0,Sister Act (1992)
19,3248,2.0,Sister Act 2: Back in the Habit (1993)
19,3253,2.0,Wayne's World (1992)
19,3254,2.0,Wayne's World 2 (1993)
19,3255,2.0,"League of Their Own, A (1992)"
19,3257,2.0,"Bodyguard, The (1992)"
19,3258,2.0,Death Becomes Her (1992)
19,3263,2.0,White Men Can't Jump (1992)
19,3264,3.0,Buffy the Vampire Slayer (1992)
19,3269,2.0,Forever Young (1992)
19,3273,2.0,Scream 3 (2000)
19,3300,3.0,Pitch Black (2000)
19,3301,2.0,"Whole Nine Yards, The (2000)"
19,3308,2.0,"Flamingo Kid, The (1984)"
19,3316,2.0,Reindeer Games (2000)
19,3324,2.0,Drowning Mona (2000)
19,3355,2.0,"Ninth Gate, The (1999)"
19,3358,5.0,Defending Your Life (1991)
19,3361,2.0,Bull Durham (1988)
19,3370,2.0,Betrayed (1988)
19,3387,2.0,Who's Harry Crumb? (1989)
19,3393,1.0,Date with an Angel (1987)
19,3394,3.0,Blind Date (1987)
19,3395,3.0,Nadine (1987)
19,3396,5.0,"Muppet Movie, The (1979)"
